reach,grip_close,idle,drop,away,grasp_hold,success_bonus,partial_credit,align_shape,dense_align,builtin,n_drops,n_grasped_steps,_align,_rise,_certified,_steps,_total,_disc,outcome
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.63033063539325,0,8,0.9544041662347731,0.17541797097631107,1,24,219.63033063539325,176.99202293135411,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,71.49451603894683,0,8,0.026170035073148412,0.16198496568548537,1,25,221.4945160389468,177.03797852455642,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.50875703020955,0,8,0.8229015890624933,0.07481938655376652,1,24,218.50875703020955,175.9548271197197,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,70.90296642102861,0,8,0.7303038460570868,0.14404772029028567,1,25,220.90296642102862,176.3536382652293,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.97764968880229,0,8,0.7231630369300117,0.13650337018466874,1,24,217.97764968880227,175.46463038894223,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.36979621304899,0,8,0.5583672523885456,0.1421792241618829,1,20,216.36979621304897,181.1569021429254,CERTIFIED
0.0,0.0,0.0,-5.0,0.0,0.0,150.0,0.0,0.0,0.0,72.34851548240235,1,9,0.33668514287550255,0.15048156431291337,1,28,217.34851548240235,172.45499004539863,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.74540808002978,0,8,0.5572933998617664,0.18252783578923304,1,28,219.7454080800298,170.1672064718286,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.86926776466522,0,8,0.8180849276089096,0.20003745292459651,1,23,216.8692677646652,176.2101278824535,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.35977561871037,0,8,0.5716465754360613,0.12282452818071787,1,20,216.3597756187104,181.12910134014476,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.45536237689562,0,8,0.8693629824576129,0.18121908636885908,1,25,217.4553623768956,173.25843534863762,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,70.39065307289626,0,8,0.14644278168634506,0.266851126754461,1,30,220.39065307289627,167.29425076511944,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.25245584251232,0,8,0.9086995641062395,0.17081674947611136,1,26,219.25245584251232,173.09886761779867,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.44371958672318,0,8,0.3632480064345849,0.10805218700242047,1,21,219.44371958672318,182.21332598188957,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.91406639249024,0,8,0.14912901251176502,0.18350472476702617,1,28,217.91406639249024,168.5100489931658,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.91790690271259,0,8,0.3577422692438852,0.1309026822626781,1,27,216.9179069027126,169.32447830335045,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,70.76041851718206,0,8,0.5979198339395089,0.11861242882390544,1,27,220.76041851718207,172.740252384749,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.49642241080929,0,8,0.5964999479084535,0.2023460829463345,1,21,216.4964224108093,179.46366336782074,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,72.99433730101634,0,8,0.42627462725246734,0.1479627643463366,1,30,222.99433730101634,169.71071975327632,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.26714455336534,0,8,0.11996539730606759,0.1600156628928079,1,27,217.26714455336534,169.61740020767914,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.99733068207236,0,8,0.7448707612440879,0.26250169186842853,1,24,218.99733068207235,176.40654313617597,CERTIFIED
